pair_id,sentence,type,pronoun,preferred,noun,verb,ll,np_ll
31,Susan saw a dog. ||| She ,negation,1,1,dog,see,8.084689,0.0
31,Susan didn't see a dog. ||| She ,negation,1,0,dog,see,8.174807,0.0
33,Susan saw a dog. ||| She ,negation,1,1,dog,see,8.084689,0.0
33,Susan didn't see a dog. ||| She ,negation,1,0,dog,see,8.174807,0.0
35,Chris saw a dog. ||| He ,negation,1,1,dog,see,7.671572,0.0
35,Chris didn't see a dog. ||| He ,negation,1,0,dog,see,7.361719,0.0
37,Karen saw a dog. ||| She ,negation,1,1,dog,see,7.140461,0.0
37,Karen didn't see a dog. ||| She ,negation,1,0,dog,see,7.3590765,0.0
39,Thomas saw a dog. ||| He ,negation,1,1,dog,see,8.356382,0.0
39,Thomas didn't see a dog. ||| He ,negation,1,0,dog,see,8.516168,0.0
41,Richard kicked a dog. ||| He ,negation,1,1,dog,kick,8.845961,0.0
41,Richard didn't kick a dog. ||| He ,negation,1,0,dog,kick,7.459979,0.0
43,Bob kicked a dog. ||| He ,negation,1,1,dog,kick,8.69457,0.0
43,Bob didn't kick a dog. ||| He ,negation,1,0,dog,kick,7.350447,0.0
45,Elizabeth kicked a dog. ||| She ,negation,1,1,dog,kick,8.522677,0.0
45,Elizabeth didn't kick a dog. ||| She ,negation,1,0,dog,kick,7.9193716,0.0
47,Nancy kicked a dog. ||| She ,negation,1,1,dog,kick,8.18566,0.0
47,Nancy didn't kick a dog. ||| She ,negation,1,0,dog,kick,7.4353046,0.0
49,Thomas kicked a dog. ||| He ,negation,1,1,dog,kick,9.212153,0.0
49,Thomas didn't kick a dog. ||| He ,negation,1,0,dog,kick,8.647412,0.0
51,Linda kicked a dog. ||| She ,negation,1,1,dog,kick,8.159916,0.0
51,Linda didn't kick a dog. ||| She ,negation,1,0,dog,kick,7.3742466,0.0
53,Chris kicked a dog. ||| He ,negation,1,1,dog,kick,8.687161,0.0
53,Chris didn't kick a dog. ||| He ,negation,1,0,dog,kick,7.592833,0.0
55,Mary kicked a dog. ||| She ,negation,1,1,dog,kick,8.646962,0.0
55,Mary didn't kick a dog. ||| She ,negation,1,0,dog,kick,7.920162,0.0
57,Mary kicked a dog. ||| She ,negation,1,1,dog,kick,8.646962,0.0
57,Mary didn't kick a dog. ||| She ,negation,1,0,dog,kick,7.920162,0.0
59,Bob kicked a dog. ||| He ,negation,1,1,dog,kick,8.69457,0.0
59,Bob didn't kick a dog. ||| He ,negation,1,0,dog,kick,7.350447,0.0
61,Jessica brought a dog. ||| She ,negation,1,1,dog,bring,7.97136,0.0
61,Jessica didn't bring a dog. ||| She ,negation,1,0,dog,bring,8.205961,0.0
63,Richard brought a dog. ||| He ,negation,1,1,dog,bring,8.22795,0.0
63,Richard didn't bring a dog. ||| He ,negation,1,0,dog,bring,7.844166,0.0
65,Bob brought a dog. ||| He ,negation,1,1,dog,bring,7.913084,0.0
65,Bob didn't bring a dog. ||| He ,negation,1,0,dog,bring,7.2740607,0.0
67,Mary brought a dog. ||| She ,negation,1,1,dog,bring,8.275571,0.0
67,Mary didn't bring a dog. ||| She ,negation,1,0,dog,bring,8.247231,0.0
69,Mary brought a dog. ||| She ,negation,1,1,dog,bring,8.275571,0.0
69,Mary didn't bring a dog. ||| She ,negation,1,0,dog,bring,8.247231,0.0
71,Richard brought a dog. ||| He ,negation,1,1,dog,bring,8.22795,0.0
71,Richard didn't bring a dog. ||| He ,negation,1,0,dog,bring,7.844166,0.0
73,Elizabeth brought a dog. ||| She ,negation,1,1,dog,bring,8.479637,0.0
73,Elizabeth didn't bring a dog. ||| She ,negation,1,0,dog,bring,8.623909,0.0
75,David brought a dog. ||| He ,negation,1,1,dog,bring,8.254868,0.0
75,David didn't bring a dog. ||| He ,negation,1,0,dog,bring,8.006305,0.0
77,Mary brought a dog. ||| She ,negation,1,1,dog,bring,8.275571,0.0
77,Mary didn't bring a dog. ||| She ,negation,1,0,dog,bring,8.247231,0.0
79,Michael brought a dog. ||| He ,negation,1,1,dog,bring,8.313892,0.0
79,Michael didn't bring a dog. ||| He ,negation,1,0,dog,bring,8.154052,0.0
81,David got a dog. ||| He ,negation,1,1,dog,get,8.278435,0.0
81,David didn't get a dog. ||| He ,negation,1,0,dog,get,7.8913364,0.0
83,Nancy got a dog. ||| She ,negation,1,1,dog,get,8.0374565,0.0
83,Nancy didn't get a dog. ||| She ,negation,1,0,dog,get,7.9032545,0.0
85,Elizabeth got a dog. ||| She ,negation,1,1,dog,get,8.432875,0.0
85,Elizabeth didn't get a dog. ||| She ,negation,1,0,dog,get,8.249023,0.0
87,James got a dog. ||| He ,negation,1,1,dog,get,8.814591,0.0
87,James didn't get a dog. ||| He ,negation,1,0,dog,get,8.505152,0.0
89,Bill got a dog. ||| He ,negation,1,1,dog,get,8.4123955,0.0
89,Bill didn't get a dog. ||| He ,negation,1,0,dog,get,7.976635,0.0
91,John got a dog. ||| He ,negation,1,1,dog,get,8.353483,0.0
91,John didn't get a dog. ||| He ,negation,1,0,dog,get,7.921567,0.0
93,Susan got a dog. ||| She ,negation,1,1,dog,get,8.48853,0.0
93,Susan didn't get a dog. ||| She ,negation,1,0,dog,get,8.18581,0.0
95,Richard got a dog. ||| He ,negation,1,1,dog,get,8.168789,0.0
95,Richard didn't get a dog. ||| He ,negation,1,0,dog,get,7.688913,0.0
97,Bob got a dog. ||| He ,negation,1,1,dog,get,7.990992,0.0
97,Bob didn't get a dog. ||| He ,negation,1,0,dog,get,7.398951,0.0
99,Richard got a dog. ||| He ,negation,1,1,dog,get,8.168789,0.0
99,Richard didn't get a dog. ||| He ,negation,1,0,dog,get,7.688913,0.0
101,Sarah bought a dog. ||| She ,negation,1,1,dog,buy,7.66963,0.0
101,Sarah didn't buy a dog. ||| She ,negation,1,0,dog,buy,8.184584,0.0
103,Sarah bought a dog. ||| She ,negation,1,1,dog,buy,7.66963,0.0
103,Sarah didn't buy a dog. ||| She ,negation,1,0,dog,buy,8.184584,0.0
105,Nancy bought a dog. ||| She ,negation,1,1,dog,buy,7.7839317,0.0
105,Nancy didn't buy a dog. ||| She ,negation,1,0,dog,buy,7.875568,0.0
107,Mary bought a dog. ||| She ,negation,1,1,dog,buy,7.598807,0.0
107,Mary didn't buy a dog. ||| She ,negation,1,0,dog,buy,7.7945924,0.0
109,Michael bought a dog. ||| He ,negation,1,1,dog,buy,7.714394,0.0
109,Michael didn't buy a dog. ||| He ,negation,1,0,dog,buy,7.835324,0.0
111,Bill bought a dog. ||| He ,negation,1,1,dog,buy,7.822136,0.0
111,Bill didn't buy a dog. ||| He ,negation,1,0,dog,buy,7.824927,0.0
113,Chris bought a dog. ||| He ,negation,1,1,dog,buy,7.6164007,0.0
113,Chris didn't buy a dog. ||| He ,negation,1,0,dog,buy,7.5529733,0.0
115,Jennifer bought a dog. ||| She ,negation,1,1,dog,buy,7.6153364,0.0
115,Jennifer didn't buy a dog. ||| She ,negation,1,0,dog,buy,8.061811,0.0
117,Bob bought a dog. ||| He ,negation,1,1,dog,buy,7.45036,0.0
117,Bob didn't buy a dog. ||| He ,negation,1,0,dog,buy,7.0244727,0.0
119,Joseph bought a dog. ||| He ,negation,1,1,dog,buy,8.083743,0.0
119,Joseph didn't buy a dog. ||| He ,negation,1,0,dog,buy,8.270865,0.0
121,James mentioned a dog. ||| He ,negation,1,1,dog,mention,8.582277,0.0
121,James didn't mention a dog. ||| He ,negation,1,0,dog,mention,9.071277,0.0
123,Elizabeth mentioned a dog. ||| She ,negation,1,1,dog,mention,8.517977,0.0
123,Elizabeth didn't mention a dog. ||| She ,negation,1,0,dog,mention,8.899443,0.0
125,Bob mentioned a dog. ||| He ,negation,1,1,dog,mention,7.9088817,0.0
125,Bob didn't mention a dog. ||| He ,negation,1,0,dog,mention,7.693414,0.0
127,Jennifer mentioned a dog. ||| She ,negation,1,1,dog,mention,8.362966,0.0
127,Jennifer didn't mention a dog. ||| She ,negation,1,0,dog,mention,8.528178,0.0
129,Thomas mentioned a dog. ||| He ,negation,1,1,dog,mention,9.165094,0.0
129,Thomas didn't mention a dog. ||| He ,negation,1,0,dog,mention,9.32189,0.0
131,Nancy mentioned a dog. ||| She ,negation,1,1,dog,mention,8.43779,0.0
131,Nancy didn't mention a dog. ||| She ,negation,1,0,dog,mention,8.447334,0.0
133,Sarah mentioned a dog. ||| She ,negation,1,1,dog,mention,8.579269,0.0
133,Sarah didn't mention a dog. ||| She ,negation,1,0,dog,mention,8.839275,0.0
135,Thomas mentioned a dog. ||| He ,negation,1,1,dog,mention,9.165094,0.0
135,Thomas didn't mention a dog. ||| He ,negation,1,0,dog,mention,9.32189,0.0
137,David mentioned a dog. ||| He ,negation,1,1,dog,mention,8.261865,0.0
137,David didn't mention a dog. ||| He ,negation,1,0,dog,mention,8.439988,0.0
139,John mentioned a dog. ||| He ,negation,1,1,dog,mention,8.21512,0.0
139,John didn't mention a dog. ||| He ,negation,1,0,dog,mention,8.240578,0.0
141,Mary visited a dog. ||| She ,negation,1,1,dog,visit,7.623081,0.0
141,Mary didn't visit a dog. ||| She ,negation,1,0,dog,visit,7.6663547,0.0
143,David visited a dog. ||| He ,negation,1,1,dog,visit,7.335146,0.0
143,David didn't visit a dog. ||| He ,negation,1,0,dog,visit,7.2395563,0.0
145,David visited a dog. ||| He ,negation,1,1,dog,visit,7.335146,0.0
145,David didn't visit a dog. ||| He ,negation,1,0,dog,visit,7.2395563,0.0
147,Elizabeth visited a dog. ||| She ,negation,1,1,dog,visit,7.5433087,0.0
147,Elizabeth didn't visit a dog. ||| She ,negation,1,0,dog,visit,7.9368834,0.0
149,Bill visited a dog. ||| He ,negation,1,1,dog,visit,7.639382,0.0
149,Bill didn't visit a dog. ||| He ,negation,1,0,dog,visit,7.523715,0.0
151,Nancy visited a dog. ||| She ,negation,1,1,dog,visit,7.054906,0.0
151,Nancy didn't visit a dog. ||| She ,negation,1,0,dog,visit,7.476004,0.0
153,Richard visited a dog. ||| He ,negation,1,1,dog,visit,7.367647,0.0
153,Richard didn't visit a dog. ||| He ,negation,1,0,dog,visit,7.218152,0.0
155,Chris visited a dog. ||| He ,negation,1,1,dog,visit,7.256641,0.0
155,Chris didn't visit a dog. ||| He ,negation,1,0,dog,visit,7.1404333,0.0
157,Sarah visited a dog. ||| She ,negation,1,1,dog,visit,7.043854,0.0
157,Sarah didn't visit a dog. ||| She ,negation,1,0,dog,visit,7.690838,0.0
159,Richard visited a dog. ||| He ,negation,1,1,dog,visit,7.367647,0.0
159,Richard didn't visit a dog. ||| He ,negation,1,0,dog,visit,7.218152,0.0
161,Richard met a dog. ||| He ,negation,1,1,dog,meet,7.555542,0.0
161,Richard didn't meet a dog. ||| He ,negation,1,0,dog,meet,7.2177477,0.0
163,Nancy met a dog. ||| She ,negation,1,1,dog,meet,7.341986,0.0
163,Nancy didn't meet a dog. ||| She ,negation,1,0,dog,meet,7.4121337,0.0
165,Nancy met a dog. ||| She ,negation,1,1,dog,meet,7.341986,0.0
165,Nancy didn't meet a dog. ||| She ,negation,1,0,dog,meet,7.4121337,0.0
167,John met a dog. ||| He ,negation,1,1,dog,meet,7.7478466,0.0
167,John didn't meet a dog. ||| He ,negation,1,0,dog,meet,7.243154,0.0
169,Chris met a dog. ||| He ,negation,1,1,dog,meet,7.6793575,0.0
169,Chris didn't meet a dog. ||| He ,negation,1,0,dog,meet,7.077548,0.0
171,Elizabeth met a dog. ||| She ,negation,1,1,dog,meet,7.98002,0.0
171,Elizabeth didn't meet a dog. ||| She ,negation,1,0,dog,meet,7.644209,0.0
173,David met a dog. ||| He ,negation,1,1,dog,meet,7.7535963,0.0
173,David didn't meet a dog. ||| He ,negation,1,0,dog,meet,7.168194,0.0
175,Jennifer met a dog. ||| She ,negation,1,1,dog,meet,7.6191006,0.0
175,Jennifer didn't meet a dog. ||| She ,negation,1,0,dog,meet,7.498661,0.0
177,Elizabeth met a dog. ||| She ,negation,1,1,dog,meet,7.98002,0.0
177,Elizabeth didn't meet a dog. ||| She ,negation,1,0,dog,meet,7.644209,0.0
179,Linda met a dog. ||| She ,negation,1,1,dog,meet,7.2409835,0.0
179,Linda didn't meet a dog. ||| She ,negation,1,0,dog,meet,7.1990137,0.0
181,John adopted a dog. ||| He ,negation,1,1,dog,adopt,8.195139,0.0
181,John didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,7.782056,0.0
183,Thomas adopted a dog. ||| He ,negation,1,1,dog,adopt,8.583793,0.0
183,Thomas didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,8.775872,0.0
185,Elizabeth adopted a dog. ||| She ,negation,1,1,dog,adopt,8.093089,0.0
185,Elizabeth didn't adopt a dog. ||| She ,negation,1,0,dog,adopt,8.299352,0.0
187,Sarah adopted a dog. ||| She ,negation,1,1,dog,adopt,7.986705,0.0
187,Sarah didn't adopt a dog. ||| She ,negation,1,0,dog,adopt,8.201505,0.0
189,Barbara adopted a dog. ||| She ,negation,1,1,dog,adopt,7.763238,0.0
189,Barbara didn't adopt a dog. ||| She ,negation,1,0,dog,adopt,7.651287,0.0
191,Joseph adopted a dog. ||| He ,negation,1,1,dog,adopt,8.543099,0.0
191,Joseph didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,8.463143,0.0
193,Chris adopted a dog. ||| He ,negation,1,1,dog,adopt,8.267955,0.0
193,Chris didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,7.6305103,0.0
195,Chris adopted a dog. ||| He ,negation,1,1,dog,adopt,8.267955,0.0
195,Chris didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,7.6305103,0.0
197,Joseph adopted a dog. ||| He ,negation,1,1,dog,adopt,8.543099,0.0
197,Joseph didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,8.463143,0.0
199,David adopted a dog. ||| He ,negation,1,1,dog,adopt,8.259657,0.0
199,David didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,7.6578946,0.0
201,Richard owned an aardvark. ||| He ,negation,1,1,aardvark,own,7.483428,0.0
201,Richard didn't own an aardvark. ||| He ,negation,1,0,aardvark,own,7.557766,0.0
203,Jennifer owned an aardvark. ||| She ,negation,1,1,aardvark,own,7.8410974,0.0
203,Jennifer didn't own an aardvark. ||| She ,negation,1,0,aardvark,own,7.984941,0.0
205,Jennifer owned an aardvark. ||| She ,negation,1,1,aardvark,own,7.8410974,0.0
205,Jennifer didn't own an aardvark. ||| She ,negation,1,0,aardvark,own,7.984941,0.0
207,Jennifer owned an aardvark. ||| She ,negation,1,1,aardvark,own,7.8410974,0.0
207,Jennifer didn't own an aardvark. ||| She ,negation,1,0,aardvark,own,7.984941,0.0
209,Elizabeth owned an aardvark. ||| She ,negation,1,1,aardvark,own,7.893292,0.0
209,Elizabeth didn't own an aardvark. ||| She ,negation,1,0,aardvark,own,8.419306,0.0
211,Richard owned an aardvark. ||| He ,negation,1,1,aardvark,own,7.483428,0.0
211,Richard didn't own an aardvark. ||| He ,negation,1,0,aardvark,own,7.557766,0.0
213,Susan owned an aardvark. ||| She ,negation,1,1,aardvark,own,7.9672394,0.0
213,Susan didn't own an aardvark. ||| She ,negation,1,0,aardvark,own,8.352211,0.0
215,James owned an aardvark. ||| He ,negation,1,1,aardvark,own,7.8585143,0.0
215,James didn't own an aardvark. ||| He ,negation,1,0,aardvark,own,8.549883,0.0
217,Thomas owned an aardvark. ||| He ,negation,1,1,aardvark,own,8.1538,0.0
217,Thomas didn't own an aardvark. ||| He ,negation,1,0,aardvark,own,8.918867,0.0
219,Thomas owned an aardvark. ||| He ,negation,1,1,aardvark,own,8.1538,0.0
219,Thomas didn't own an aardvark. ||| He ,negation,1,0,aardvark,own,8.918867,0.0
221,Joseph saw an aardvark. ||| He ,negation,1,1,aardvark,see,7.7887893,0.0
221,Joseph didn't see an aardvark. ||| He ,negation,1,0,aardvark,see,8.186789,0.0
223,Susan saw an aardvark. ||| She ,negation,1,1,aardvark,see,8.232161,0.0
223,Susan didn't see an aardvark. ||| She ,negation,1,0,aardvark,see,8.17721,0.0
225,Susan saw an aardvark. ||| She ,negation,1,1,aardvark,see,8.232161,0.0
225,Susan didn't see an aardvark. ||| She ,negation,1,0,aardvark,see,8.17721,0.0
227,Elizabeth saw an aardvark. ||| She ,negation,1,1,aardvark,see,8.404986,0.0
227,Elizabeth didn't see an aardvark. ||| She ,negation,1,0,aardvark,see,8.244019,0.0
229,Nancy saw an aardvark. ||| She ,negation,1,1,aardvark,see,7.59568,0.0
229,Nancy didn't see an aardvark. ||| She ,negation,1,0,aardvark,see,7.7372246,0.0
231,John saw an aardvark. ||| He ,negation,1,1,aardvark,see,7.711538,0.0
231,John didn't see an aardvark. ||| He ,negation,1,0,aardvark,see,7.615554,0.0
233,David saw an aardvark. ||| He ,negation,1,1,aardvark,see,7.6827908,0.0
233,David didn't see an aardvark. ||| He ,negation,1,0,aardvark,see,7.5945435,0.0
235,Thomas saw an aardvark. ||| He ,negation,1,1,aardvark,see,8.298649,0.0
235,Thomas didn't see an aardvark. ||| He ,negation,1,0,aardvark,see,8.569219,0.0
237,John saw an aardvark. ||| He ,negation,1,1,aardvark,see,7.711538,0.0
237,John didn't see an aardvark. ||| He ,negation,1,0,aardvark,see,7.615554,0.0
239,Jessica saw an aardvark. ||| She ,negation,1,1,aardvark,see,8.090122,0.0
239,Jessica didn't see an aardvark. ||| She ,negation,1,0,aardvark,see,7.834679,0.0
241,Sarah kicked an aardvark. ||| She ,negation,1,1,aardvark,kick,9.19128,0.0
241,Sarah didn't kick an aardvark. ||| She ,negation,1,0,aardvark,kick,7.9596252,0.0
243,Joseph kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,9.134824,0.0
243,Joseph didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,8.371284,0.0
245,James kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,9.712975,0.0
245,James didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,8.256058,0.0
247,John kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,9.461071,0.0
247,John didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,7.5682664,0.0
249,David kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,9.029942,0.0
249,David didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,7.6797748,0.0
251,Elizabeth kicked an aardvark. ||| She ,negation,1,1,aardvark,kick,9.132389,0.0
251,Elizabeth didn't kick an aardvark. ||| She ,negation,1,0,aardvark,kick,8.080749,0.0
253,Richard kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,9.43622,0.0
253,Richard didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,7.457641,0.0
255,Chris kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,9.456426,0.0
255,Chris didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,7.529335,0.0
257,Michael kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,9.223821,0.0
257,Michael didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,7.6991673,0.0
259,Linda kicked an aardvark. ||| She ,negation,1,1,aardvark,kick,8.715051,0.0
259,Linda didn't kick an aardvark. ||| She ,negation,1,0,aardvark,kick,7.3740516,0.0
261,John brought an aardvark. ||| He ,negation,1,1,aardvark,bring,8.412848,0.0
261,John didn't bring an aardvark. ||| He ,negation,1,0,aardvark,bring,7.8463826,0.0
263,Bill brought an aardvark. ||| He ,negation,1,1,aardvark,bring,8.695517,0.0
263,Bill didn't bring an aardvark. ||| He ,negation,1,0,aardvark,bring,7.7720475,0.0
265,Joseph brought an aardvark. ||| He ,negation,1,1,aardvark,bring,8.686687,0.0
265,Joseph didn't bring an aardvark. ||| He ,negation,1,0,aardvark,bring,8.546534,0.0
267,Elizabeth brought an aardvark. ||| She ,negation,1,1,aardvark,bring,8.99649,0.0
267,Elizabeth didn't bring an aardvark. ||| She ,negation,1,0,aardvark,bring,8.403912,0.0
269,Barbara brought an aardvark. ||| She ,negation,1,1,aardvark,bring,8.352269,0.0
269,Barbara didn't bring an aardvark. ||| She ,negation,1,0,aardvark,bring,7.9101973,0.0
271,Jessica brought an aardvark. ||| She ,negation,1,1,aardvark,bring,8.531111,0.0
271,Jessica didn't bring an aardvark. ||| She ,negation,1,0,aardvark,bring,7.7767673,0.0
273,Susan brought an aardvark. ||| She ,negation,1,1,aardvark,bring,8.950462,0.0
273,Susan didn't bring an aardvark. ||| She ,negation,1,0,aardvark,bring,8.402396,0.0
275,Nancy brought an aardvark. ||| She ,negation,1,1,aardvark,bring,8.344512,0.0
275,Nancy didn't bring an aardvark. ||| She ,negation,1,0,aardvark,bring,7.7548947,0.0
277,John brought an aardvark. ||| He ,negation,1,1,aardvark,bring,8.412848,0.0
277,John didn't bring an aardvark. ||| He ,negation,1,0,aardvark,bring,7.8463826,0.0
279,Michael brought an aardvark. ||| He ,negation,1,1,aardvark,bring,8.490414,0.0
279,Michael didn't bring an aardvark. ||| He ,negation,1,0,aardvark,bring,7.841842,0.0
281,James got an aardvark. ||| He ,negation,1,1,aardvark,get,8.639627,0.0
281,James didn't get an aardvark. ||| He ,negation,1,0,aardvark,get,8.430707,0.0
283,Sarah got an aardvark. ||| She ,negation,1,1,aardvark,get,8.51869,0.0
283,Sarah didn't get an aardvark. ||| She ,negation,1,0,aardvark,get,8.118725,0.0
285,David got an aardvark. ||| He ,negation,1,1,aardvark,get,7.9718113,0.0
285,David didn't get an aardvark. ||| He ,negation,1,0,aardvark,get,7.8118415,0.0
287,Mary got an aardvark. ||| She ,negation,1,1,aardvark,get,8.525026,0.0
287,Mary didn't get an aardvark. ||| She ,negation,1,0,aardvark,get,7.942216,0.0
289,Sarah got an aardvark. ||| She ,negation,1,1,aardvark,get,8.51869,0.0
289,Sarah didn't get an aardvark. ||| She ,negation,1,0,aardvark,get,8.118725,0.0
291,Mary got an aardvark. ||| She ,negation,1,1,aardvark,get,8.525026,0.0
291,Mary didn't get an aardvark. ||| She ,negation,1,0,aardvark,get,7.942216,0.0
293,Susan got an aardvark. ||| She ,negation,1,1,aardvark,get,8.561057,0.0
293,Susan didn't get an aardvark. ||| She ,negation,1,0,aardvark,get,8.069898,0.0
295,Bob got an aardvark. ||| He ,negation,1,1,aardvark,get,7.6868677,0.0
295,Bob didn't get an aardvark. ||| He ,negation,1,0,aardvark,get,7.247441,0.0
297,John got an aardvark. ||| He ,negation,1,1,aardvark,get,8.05597,0.0
297,John didn't get an aardvark. ||| He ,negation,1,0,aardvark,get,7.719525,0.0
299,James got an aardvark. ||| He ,negation,1,1,aardvark,get,8.639627,0.0
299,James didn't get an aardvark. ||| He ,negation,1,0,aardvark,get,8.430707,0.0
301,Chris bought an aardvark. ||| He ,negation,1,1,aardvark,buy,7.1689305,0.0
301,Chris didn't buy an aardvark. ||| He ,negation,1,0,aardvark,buy,6.979761,0.0
303,Linda bought an aardvark. ||| She ,negation,1,1,aardvark,buy,7.4198465,0.0
303,Linda didn't buy an aardvark. ||| She ,negation,1,0,aardvark,buy,7.3276844,0.0
305,Bill bought an aardvark. ||| He ,negation,1,1,aardvark,buy,7.3474717,0.0
305,Bill didn't buy an aardvark. ||| He ,negation,1,0,aardvark,buy,7.4314218,0.0
307,Mary bought an aardvark. ||| She ,negation,1,1,aardvark,buy,7.3936005,0.0
307,Mary didn't buy an aardvark. ||| She ,negation,1,0,aardvark,buy,7.567486,0.0
309,Michael bought an aardvark. ||| He ,negation,1,1,aardvark,buy,7.0705194,0.0
309,Michael didn't buy an aardvark. ||| He ,negation,1,0,aardvark,buy,7.2916636,0.0
311,Sarah bought an aardvark. ||| She ,negation,1,1,aardvark,buy,7.25362,0.0
311,Sarah didn't buy an aardvark. ||| She ,negation,1,0,aardvark,buy,7.5999546,0.0
313,Jennifer bought an aardvark. ||| She ,negation,1,1,aardvark,buy,7.221412,0.0
313,Jennifer didn't buy an aardvark. ||| She ,negation,1,0,aardvark,buy,7.60146,0.0
315,Michael bought an aardvark. ||| He ,negation,1,1,aardvark,buy,7.0705194,0.0
315,Michael didn't buy an aardvark. ||| He ,negation,1,0,aardvark,buy,7.2916636,0.0
317,David bought an aardvark. ||| He ,negation,1,1,aardvark,buy,7.1237354,0.0
317,David didn't buy an aardvark. ||| He ,negation,1,0,aardvark,buy,7.2627454,0.0
319,Richard bought an aardvark. ||| He ,negation,1,1,aardvark,buy,7.1036954,0.0
319,Richard didn't buy an aardvark. ||| He ,negation,1,0,aardvark,buy,7.0836196,0.0
321,Jennifer mentioned an aardvark. ||| She ,negation,1,1,aardvark,mention,8.57117,0.0
321,Jennifer didn't mention an aardvark. ||| She ,negation,1,0,aardvark,mention,8.585675,0.0
323,Jessica mentioned an aardvark. ||| She ,negation,1,1,aardvark,mention,8.547394,0.0
323,Jessica didn't mention an aardvark. ||| She ,negation,1,0,aardvark,mention,8.418071,0.0
325,Chris mentioned an aardvark. ||| He ,negation,1,1,aardvark,mention,8.396026,0.0
325,Chris didn't mention an aardvark. ||| He ,negation,1,0,aardvark,mention,8.254046,0.0
327,John mentioned an aardvark. ||| He ,negation,1,1,aardvark,mention,8.206993,0.0
327,John didn't mention an aardvark. ||| He ,negation,1,0,aardvark,mention,8.2019,0.0
329,Bob mentioned an aardvark. ||| He ,negation,1,1,aardvark,mention,7.896022,0.0
329,Bob didn't mention an aardvark. ||| He ,negation,1,0,aardvark,mention,7.910075,0.0
