pair_id,sentence,type,pronoun,preferred,noun,verb,ll,np_ll
81,David didn't get a dog. ||| He ,negation,1,0,dog,get,8.708408,0.0
83,Nancy got a dog. ||| She ,negation,1,1,dog,get,8.309649,0.0
83,Nancy didn't get a dog. ||| She ,negation,1,0,dog,get,8.772896,0.0
85,Elizabeth got a dog. ||| She ,negation,1,1,dog,get,8.303801,0.0
85,Elizabeth didn't get a dog. ||| She ,negation,1,0,dog,get,8.479082,0.0
87,James got a dog. ||| He ,negation,1,1,dog,get,8.277266,0.0
87,James didn't get a dog. ||| He ,negation,1,0,dog,get,8.674453,0.0
89,Bill got a dog. ||| He ,negation,1,1,dog,get,8.3967,0.0
89,Bill didn't get a dog. ||| He ,negation,1,0,dog,get,8.405277,0.0
91,John got a dog. ||| He ,negation,1,1,dog,get,8.129759,0.0
91,John didn't get a dog. ||| He ,negation,1,0,dog,get,8.413597,0.0
93,Susan got a dog. ||| She ,negation,1,1,dog,get,8.436155,0.0
93,Susan didn't get a dog. ||| She ,negation,1,0,dog,get,8.580848,0.0
95,Richard got a dog. ||| He ,negation,1,1,dog,get,8.327878,0.0
95,Richard didn't get a dog. ||| He ,negation,1,0,dog,get,8.649694,0.0
97,Bob got a dog. ||| He ,negation,1,1,dog,get,7.997939,0.0
97,Bob didn't get a dog. ||| He ,negation,1,0,dog,get,8.430619,0.0
99,Richard got a dog. ||| He ,negation,1,1,dog,get,8.327878,0.0
99,Richard didn't get a dog. ||| He ,negation,1,0,dog,get,8.649694,0.0
101,Sarah bought a dog. ||| She ,negation,1,1,dog,buy,8.12371,0.0
101,Sarah didn't buy a dog. ||| She ,negation,1,0,dog,buy,8.031321,0.0
103,Sarah bought a dog. ||| She ,negation,1,1,dog,buy,8.12371,0.0
103,Sarah didn't buy a dog. ||| She ,negation,1,0,dog,buy,8.031321,0.0
105,Nancy bought a dog. ||| She ,negation,1,1,dog,buy,7.9888644,0.0
105,Nancy didn't buy a dog. ||| She ,negation,1,0,dog,buy,8.423025,0.0
107,Mary bought a dog. ||| She ,negation,1,1,dog,buy,8.128971,0.0
107,Mary didn't buy a dog. ||| She ,negation,1,0,dog,buy,7.9873753,0.0
109,Michael bought a dog. ||| He ,negation,1,1,dog,buy,8.007528,0.0
109,Michael didn't buy a dog. ||| He ,negation,1,0,dog,buy,8.208529,0.0
111,Bill bought a dog. ||| He ,negation,1,1,dog,buy,7.9485826,0.0
111,Bill didn't buy a dog. ||| He ,negation,1,0,dog,buy,8.020463,0.0
113,Chris bought a dog. ||| He ,negation,1,1,dog,buy,7.701659,0.0
113,Chris didn't buy a dog. ||| He ,negation,1,0,dog,buy,8.100901,0.0
115,Jennifer bought a dog. ||| She ,negation,1,1,dog,buy,8.044858,0.0
115,Jennifer didn't buy a dog. ||| She ,negation,1,0,dog,buy,8.054307,0.0
117,Bob bought a dog. ||| He ,negation,1,1,dog,buy,7.472912,0.0
117,Bob didn't buy a dog. ||| He ,negation,1,0,dog,buy,7.9263287,0.0
119,Joseph bought a dog. ||| He ,negation,1,1,dog,buy,7.989887,0.0
119,Joseph didn't buy a dog. ||| He ,negation,1,0,dog,buy,8.156102,0.0
121,James mentioned a dog. ||| He ,negation,1,1,dog,mention,9.117869,0.0
121,James didn't mention a dog. ||| He ,negation,1,0,dog,mention,9.520767,0.0
123,Elizabeth mentioned a dog. ||| She ,negation,1,1,dog,mention,9.386043,0.0
123,Elizabeth didn't mention a dog. ||| She ,negation,1,0,dog,mention,9.236909,0.0
125,Bob mentioned a dog. ||| He ,negation,1,1,dog,mention,8.714857,0.0
125,Bob didn't mention a dog. ||| He ,negation,1,0,dog,mention,9.312104,0.0
127,Jennifer mentioned a dog. ||| She ,negation,1,1,dog,mention,9.038311,0.0
127,Jennifer didn't mention a dog. ||| She ,negation,1,0,dog,mention,9.255397,0.0
129,Thomas mentioned a dog. ||| He ,negation,1,1,dog,mention,9.271774,0.0
129,Thomas didn't mention a dog. ||| He ,negation,1,0,dog,mention,9.6839,0.0
131,Nancy mentioned a dog. ||| She ,negation,1,1,dog,mention,9.022659,0.0
131,Nancy didn't mention a dog. ||| She ,negation,1,0,dog,mention,9.544767,0.0
133,Sarah mentioned a dog. ||| She ,negation,1,1,dog,mention,9.28496,0.0
133,Sarah didn't mention a dog. ||| She ,negation,1,0,dog,mention,9.12093,0.0
135,Thomas mentioned a dog. ||| He ,negation,1,1,dog,mention,9.271774,0.0
135,Thomas didn't mention a dog. ||| He ,negation,1,0,dog,mention,9.6839,0.0
137,David mentioned a dog. ||| He ,negation,1,1,dog,mention,9.133299,0.0
137,David didn't mention a dog. ||| He ,negation,1,0,dog,mention,9.518701,0.0
139,John mentioned a dog. ||| He ,negation,1,1,dog,mention,9.151308,0.0
139,John didn't mention a dog. ||| He ,negation,1,0,dog,mention,9.344545,0.0
141,Mary visited a dog. ||| She ,negation,1,1,dog,visit,8.846056,0.0
141,Mary didn't visit a dog. ||| She ,negation,1,0,dog,visit,8.582985,0.0
143,David visited a dog. ||| He ,negation,1,1,dog,visit,8.175966,0.0
143,David didn't visit a dog. ||| He ,negation,1,0,dog,visit,8.912683,0.0
145,David visited a dog. ||| He ,negation,1,1,dog,visit,8.175966,0.0
145,David didn't visit a dog. ||| He ,negation,1,0,dog,visit,8.912683,0.0
147,Elizabeth visited a dog. ||| She ,negation,1,1,dog,visit,8.530824,0.0
147,Elizabeth didn't visit a dog. ||| She ,negation,1,0,dog,visit,8.671642,0.0
149,Bill visited a dog. ||| He ,negation,1,1,dog,visit,7.915612,0.0
149,Bill didn't visit a dog. ||| He ,negation,1,0,dog,visit,8.596058,0.0
151,Nancy visited a dog. ||| She ,negation,1,1,dog,visit,7.660692,0.0
151,Nancy didn't visit a dog. ||| She ,negation,1,0,dog,visit,8.972946,0.0
153,Richard visited a dog. ||| He ,negation,1,1,dog,visit,7.9924593,0.0
153,Richard didn't visit a dog. ||| He ,negation,1,0,dog,visit,8.78533,0.0
155,Chris visited a dog. ||| He ,negation,1,1,dog,visit,8.049898,0.0
155,Chris didn't visit a dog. ||| He ,negation,1,0,dog,visit,8.77741,0.0
157,Sarah visited a dog. ||| She ,negation,1,1,dog,visit,8.399868,0.0
157,Sarah didn't visit a dog. ||| She ,negation,1,0,dog,visit,8.555649,0.0
159,Richard visited a dog. ||| He ,negation,1,1,dog,visit,7.9924593,0.0
159,Richard didn't visit a dog. ||| He ,negation,1,0,dog,visit,8.78533,0.0
161,Richard met a dog. ||| He ,negation,1,1,dog,meet,8.47068,0.0
161,Richard didn't meet a dog. ||| He ,negation,1,0,dog,meet,8.5284605,0.0
163,Nancy met a dog. ||| She ,negation,1,1,dog,meet,8.40829,0.0
163,Nancy didn't meet a dog. ||| She ,negation,1,0,dog,meet,8.653161,0.0
165,Nancy met a dog. ||| She ,negation,1,1,dog,meet,8.40829,0.0
165,Nancy didn't meet a dog. ||| She ,negation,1,0,dog,meet,8.653161,0.0
167,John met a dog. ||| He ,negation,1,1,dog,meet,8.270412,0.0
167,John didn't meet a dog. ||| He ,negation,1,0,dog,meet,8.242873,0.0
169,Chris met a dog. ||| He ,negation,1,1,dog,meet,8.438681,0.0
169,Chris didn't meet a dog. ||| He ,negation,1,0,dog,meet,8.490532,0.0
171,Elizabeth met a dog. ||| She ,negation,1,1,dog,meet,8.619917,0.0
171,Elizabeth didn't meet a dog. ||| She ,negation,1,0,dog,meet,8.413277,0.0
173,David met a dog. ||| He ,negation,1,1,dog,meet,8.443282,0.0
173,David didn't meet a dog. ||| He ,negation,1,0,dog,meet,8.608909,0.0
175,Jennifer met a dog. ||| She ,negation,1,1,dog,meet,8.465329,0.0
175,Jennifer didn't meet a dog. ||| She ,negation,1,0,dog,meet,8.449696,0.0
177,Elizabeth met a dog. ||| She ,negation,1,1,dog,meet,8.619917,0.0
177,Elizabeth didn't meet a dog. ||| She ,negation,1,0,dog,meet,8.413277,0.0
179,Linda met a dog. ||| She ,negation,1,1,dog,meet,8.475589,0.0
179,Linda didn't meet a dog. ||| She ,negation,1,0,dog,meet,8.43003,0.0
181,John adopted a dog. ||| He ,negation,1,1,dog,adopt,8.342848,0.0
181,John didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,8.39146,0.0
183,Thomas adopted a dog. ||| He ,negation,1,1,dog,adopt,8.40673,0.0
183,Thomas didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,8.980052,0.0
185,Elizabeth adopted a dog. ||| She ,negation,1,1,dog,adopt,8.471415,0.0
185,Elizabeth didn't adopt a dog. ||| She ,negation,1,0,dog,adopt,8.348692,0.0
187,Sarah adopted a dog. ||| She ,negation,1,1,dog,adopt,8.479978,0.0
187,Sarah didn't adopt a dog. ||| She ,negation,1,0,dog,adopt,8.279406,0.0
189,Barbara adopted a dog. ||| She ,negation,1,1,dog,adopt,8.402634,0.0
189,Barbara didn't adopt a dog. ||| She ,negation,1,0,dog,adopt,8.746212,0.0
191,Joseph adopted a dog. ||| He ,negation,1,1,dog,adopt,8.439505,0.0
191,Joseph didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,8.522001,0.0
193,Chris adopted a dog. ||| He ,negation,1,1,dog,adopt,8.282685,0.0
193,Chris didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,8.684109,0.0
195,Chris adopted a dog. ||| He ,negation,1,1,dog,adopt,8.282685,0.0
195,Chris didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,8.684109,0.0
197,Joseph adopted a dog. ||| He ,negation,1,1,dog,adopt,8.439505,0.0
197,Joseph didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,8.522001,0.0
199,David adopted a dog. ||| He ,negation,1,1,dog,adopt,8.415497,0.0
199,David didn't adopt a dog. ||| He ,negation,1,0,dog,adopt,8.861468,0.0
201,Richard owned an aardvark. ||| He ,negation,1,1,aardvark,own,9.1866865,0.0
201,Richard didn't own an aardvark. ||| He ,negation,1,0,aardvark,own,7.1506205,0.0
203,Jennifer owned an aardvark. ||| She ,negation,1,1,aardvark,own,9.234616,0.0
203,Jennifer didn't own an aardvark. ||| She ,negation,1,0,aardvark,own,6.8188972,0.0
205,Jennifer owned an aardvark. ||| She ,negation,1,1,aardvark,own,9.234616,0.0
205,Jennifer didn't own an aardvark. ||| She ,negation,1,0,aardvark,own,6.8188972,0.0
207,Jennifer owned an aardvark. ||| She ,negation,1,1,aardvark,own,9.234616,0.0
207,Jennifer didn't own an aardvark. ||| She ,negation,1,0,aardvark,own,6.8188972,0.0
209,Elizabeth owned an aardvark. ||| She ,negation,1,1,aardvark,own,8.349194,0.0
209,Elizabeth didn't own an aardvark. ||| She ,negation,1,0,aardvark,own,6.9104967,0.0
211,Richard owned an aardvark. ||| He ,negation,1,1,aardvark,own,9.1866865,0.0
211,Richard didn't own an aardvark. ||| He ,negation,1,0,aardvark,own,7.1506205,0.0
213,Susan owned an aardvark. ||| She ,negation,1,1,aardvark,own,9.437365,0.0
213,Susan didn't own an aardvark. ||| She ,negation,1,0,aardvark,own,6.9618406,0.0
215,James owned an aardvark. ||| He ,negation,1,1,aardvark,own,8.745806,0.0
215,James didn't own an aardvark. ||| He ,negation,1,0,aardvark,own,7.111629,0.0
217,Thomas owned an aardvark. ||| He ,negation,1,1,aardvark,own,8.340343,0.0
217,Thomas didn't own an aardvark. ||| He ,negation,1,0,aardvark,own,7.0997047,0.0
219,Thomas owned an aardvark. ||| He ,negation,1,1,aardvark,own,8.340343,0.0
219,Thomas didn't own an aardvark. ||| He ,negation,1,0,aardvark,own,7.0997047,0.0
221,Joseph saw an aardvark. ||| He ,negation,1,1,aardvark,see,7.2694592,0.0
221,Joseph didn't see an aardvark. ||| He ,negation,1,0,aardvark,see,7.2560782,0.0
223,Susan saw an aardvark. ||| She ,negation,1,1,aardvark,see,8.29173,0.0
223,Susan didn't see an aardvark. ||| She ,negation,1,0,aardvark,see,7.38544,0.0
225,Susan saw an aardvark. ||| She ,negation,1,1,aardvark,see,8.29173,0.0
225,Susan didn't see an aardvark. ||| She ,negation,1,0,aardvark,see,7.38544,0.0
227,Elizabeth saw an aardvark. ||| She ,negation,1,1,aardvark,see,8.179306,0.0
227,Elizabeth didn't see an aardvark. ||| She ,negation,1,0,aardvark,see,7.333407,0.0
229,Nancy saw an aardvark. ||| She ,negation,1,1,aardvark,see,7.5973415,0.0
229,Nancy didn't see an aardvark. ||| She ,negation,1,0,aardvark,see,7.270627,0.0
231,John saw an aardvark. ||| He ,negation,1,1,aardvark,see,7.4277434,0.0
231,John didn't see an aardvark. ||| He ,negation,1,0,aardvark,see,7.013093,0.0
233,David saw an aardvark. ||| He ,negation,1,1,aardvark,see,8.053961,0.0
233,David didn't see an aardvark. ||| He ,negation,1,0,aardvark,see,7.2495365,0.0
235,Thomas saw an aardvark. ||| He ,negation,1,1,aardvark,see,7.384927,0.0
235,Thomas didn't see an aardvark. ||| He ,negation,1,0,aardvark,see,7.291035,0.0
237,John saw an aardvark. ||| He ,negation,1,1,aardvark,see,7.4277434,0.0
237,John didn't see an aardvark. ||| He ,negation,1,0,aardvark,see,7.013093,0.0
239,Jessica saw an aardvark. ||| She ,negation,1,1,aardvark,see,8.555896,0.0
239,Jessica didn't see an aardvark. ||| She ,negation,1,0,aardvark,see,7.350605,0.0
241,Sarah kicked an aardvark. ||| She ,negation,1,1,aardvark,kick,8.380099,0.0
241,Sarah didn't kick an aardvark. ||| She ,negation,1,0,aardvark,kick,7.0119433,0.0
243,Joseph kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,7.7469745,0.0
243,Joseph didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,6.7065587,0.0
245,James kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,7.818025,0.0
245,James didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,6.7741632,0.0
247,John kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,7.881369,0.0
247,John didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,6.5861564,0.0
249,David kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,8.275385,0.0
249,David didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,6.851599,0.0
251,Elizabeth kicked an aardvark. ||| She ,negation,1,1,aardvark,kick,8.397748,0.0
251,Elizabeth didn't kick an aardvark. ||| She ,negation,1,0,aardvark,kick,7.100112,0.0
253,Richard kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,8.084734,0.0
253,Richard didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,6.5914755,0.0
255,Chris kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,7.769755,0.0
255,Chris didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,6.855152,0.0
257,Michael kicked an aardvark. ||| He ,negation,1,1,aardvark,kick,7.910039,0.0
257,Michael didn't kick an aardvark. ||| He ,negation,1,0,aardvark,kick,6.848776,0.0
259,Linda kicked an aardvark. ||| She ,negation,1,1,aardvark,kick,7.603803,0.0
259,Linda didn't kick an aardvark. ||| She ,negation,1,0,aardvark,kick,6.8172874,0.0
261,John brought an aardvark. ||| He ,negation,1,1,aardvark,bring,7.5556607,0.0
261,John didn't bring an aardvark. ||| He ,negation,1,0,aardvark,bring,7.2707214,0.0
263,Bill brought an aardvark. ||| He ,negation,1,1,aardvark,bring,8.04932,0.0
263,Bill didn't bring an aardvark. ||| He ,negation,1,0,aardvark,bring,7.3264227,0.0
265,Joseph brought an aardvark. ||| He ,negation,1,1,aardvark,bring,7.4637628,0.0
265,Joseph didn't bring an aardvark. ||| He ,negation,1,0,aardvark,bring,7.572635,0.0
267,Elizabeth brought an aardvark. ||| She ,negation,1,1,aardvark,bring,8.50029,0.0
267,Elizabeth didn't bring an aardvark. ||| She ,negation,1,0,aardvark,bring,8.041899,0.0
269,Barbara brought an aardvark. ||| She ,negation,1,1,aardvark,bring,7.68485,0.0
269,Barbara didn't bring an aardvark. ||| She ,negation,1,0,aardvark,bring,7.5329304,0.0
271,Jessica brought an aardvark. ||| She ,negation,1,1,aardvark,bring,8.410934,0.0
271,Jessica didn't bring an aardvark. ||| She ,negation,1,0,aardvark,bring,7.9622016,0.0
273,Susan brought an aardvark. ||| She ,negation,1,1,aardvark,bring,8.446028,0.0
273,Susan didn't bring an aardvark. ||| She ,negation,1,0,aardvark,bring,8.06312,0.0
275,Nancy brought an aardvark. ||| She ,negation,1,1,aardvark,bring,7.693575,0.0
275,Nancy didn't bring an aardvark. ||| She ,negation,1,0,aardvark,bring,7.6221604,0.0
277,John brought an aardvark. ||| He ,negation,1,1,aardvark,bring,7.5556607,0.0
277,John didn't bring an aardvark. ||| He ,negation,1,0,aardvark,bring,7.2707214,0.0
279,Michael brought an aardvark. ||| He ,negation,1,1,aardvark,bring,7.811906,0.0
279,Michael didn't bring an aardvark. ||| He ,negation,1,0,aardvark,bring,7.5066633,0.0
281,James got an aardvark. ||| He ,negation,1,1,aardvark,get,7.6627107,0.0
281,James didn't get an aardvark. ||| He ,negation,1,0,aardvark,get,7.238639,0.0
283,Sarah got an aardvark. ||| She ,negation,1,1,aardvark,get,7.435287,0.0
283,Sarah didn't get an aardvark. ||| She ,negation,1,0,aardvark,get,7.27964,0.0
285,David got an aardvark. ||| He ,negation,1,1,aardvark,get,7.9854517,0.0
285,David didn't get an aardvark. ||| He ,negation,1,0,aardvark,get,7.202092,0.0
287,Mary got an aardvark. ||| She ,negation,1,1,aardvark,get,7.619795,0.0
287,Mary didn't get an aardvark. ||| She ,negation,1,0,aardvark,get,7.517051,0.0
289,Sarah got an aardvark. ||| She ,negation,1,1,aardvark,get,7.435287,0.0
289,Sarah didn't get an aardvark. ||| She ,negation,1,0,aardvark,get,7.27964,0.0
291,Mary got an aardvark. ||| She ,negation,1,1,aardvark,get,7.619795,0.0
291,Mary didn't get an aardvark. ||| She ,negation,1,0,aardvark,get,7.517051,0.0
293,Susan got an aardvark. ||| She ,negation,1,1,aardvark,get,7.640477,0.0
293,Susan didn't get an aardvark. ||| She ,negation,1,0,aardvark,get,7.3856835,0.0
295,Bob got an aardvark. ||| He ,negation,1,1,aardvark,get,7.783111,0.0
295,Bob didn't get an aardvark. ||| He ,negation,1,0,aardvark,get,7.1317267,0.0
297,John got an aardvark. ||| He ,negation,1,1,aardvark,get,7.5979996,0.0
297,John didn't get an aardvark. ||| He ,negation,1,0,aardvark,get,7.074692,0.0
299,James got an aardvark. ||| He ,negation,1,1,aardvark,get,7.6627107,0.0
299,James didn't get an aardvark. ||| He ,negation,1,0,aardvark,get,7.238639,0.0
301,Chris bought an aardvark. ||| He ,negation,1,1,aardvark,buy,9.275454,0.0
301,Chris didn't buy an aardvark. ||| He ,negation,1,0,aardvark,buy,6.76944,0.0
303,Linda bought an aardvark. ||| She ,negation,1,1,aardvark,buy,8.058675,0.0
303,Linda didn't buy an aardvark. ||| She ,negation,1,0,aardvark,buy,6.252655,0.0
305,Bill bought an aardvark. ||| He ,negation,1,1,aardvark,buy,8.944056,0.0
305,Bill didn't buy an aardvark. ||| He ,negation,1,0,aardvark,buy,6.7511353,0.0
307,Mary bought an aardvark. ||| She ,negation,1,1,aardvark,buy,8.1667,0.0
307,Mary didn't buy an aardvark. ||| She ,negation,1,0,aardvark,buy,6.7613015,0.0
309,Michael bought an aardvark. ||| He ,negation,1,1,aardvark,buy,9.139445,0.0
309,Michael didn't buy an aardvark. ||| He ,negation,1,0,aardvark,buy,6.7070904,0.0
311,Sarah bought an aardvark. ||| She ,negation,1,1,aardvark,buy,8.749095,0.0
311,Sarah didn't buy an aardvark. ||| She ,negation,1,0,aardvark,buy,6.582426,0.0
313,Jennifer bought an aardvark. ||| She ,negation,1,1,aardvark,buy,9.201095,0.0
313,Jennifer didn't buy an aardvark. ||| She ,negation,1,0,aardvark,buy,6.4877577,0.0
315,Michael bought an aardvark. ||| He ,negation,1,1,aardvark,buy,9.139445,0.0
315,Michael didn't buy an aardvark. ||| He ,negation,1,0,aardvark,buy,6.7070904,0.0
317,David bought an aardvark. ||| He ,negation,1,1,aardvark,buy,9.376934,0.0
317,David didn't buy an aardvark. ||| He ,negation,1,0,aardvark,buy,6.9169145,0.0
319,Richard bought an aardvark. ||| He ,negation,1,1,aardvark,buy,9.132343,0.0
319,Richard didn't buy an aardvark. ||| He ,negation,1,0,aardvark,buy,6.7393413,0.0
321,Jennifer mentioned an aardvark. ||| She ,negation,1,1,aardvark,mention,8.920877,0.0
321,Jennifer didn't mention an aardvark. ||| She ,negation,1,0,aardvark,mention,7.843107,0.0
323,Jessica mentioned an aardvark. ||| She ,negation,1,1,aardvark,mention,8.685215,0.0
323,Jessica didn't mention an aardvark. ||| She ,negation,1,0,aardvark,mention,7.954832,0.0
325,Chris mentioned an aardvark. ||| He ,negation,1,1,aardvark,mention,9.018856,0.0
325,Chris didn't mention an aardvark. ||| He ,negation,1,0,aardvark,mention,7.9625964,0.0
327,John mentioned an aardvark. ||| He ,negation,1,1,aardvark,mention,8.277952,0.0
327,John didn't mention an aardvark. ||| He ,negation,1,0,aardvark,mention,7.8990617,0.0
329,Bob mentioned an aardvark. ||| He ,negation,1,1,aardvark,mention,8.893608,0.0
329,Bob didn't mention an aardvark. ||| He ,negation,1,0,aardvark,mention,8.191396,0.0
